year;Alsace;Auvergne;Auxerre-Avalon;Beaujolais and Maconnais;Bordeaux;Burgundy;Champagne;Gaillac- South-West;Germany;High Loire Valley;Ile de France;Jura;Languedoc;Low Loire Valley;Luxembourg;Maritime alps;Northern Italy;Northern Lorraine;Northern Rhone Valley;Savoie;Southern Lorraine;Southern Rhone Valley;Spain;Switzerland (Leman Lake);Various South-East;Vendée - Poitou Charente
1976;21.7000;;;6.0000;11.7000;8.8000;1.0000;;;;10.0000;1.0000;20.7000;20.0000;;;;;23.0000;;;17.9000;39.0000;15.6000;;
1977;48.7000;;;;34.4000;35.1000;36.0000;;;;41.0000;;26.9000;;;;;;40.0000;;;27.9000;64.0000;38.1000;;
1978;53.0000;;;;35.2000;35.1000;39.0000;;;;;;32.9000;;;;;;40.0000;;;25.9000;60.5000;39.5000;;
1979;43.9000;;;;29.7000;27.1000;33.0000;;;;;;26.0000;43.3000;;;;;31.0000;;;15.9000;45.5000;29.5000;;
1980;56.7000;;;;34.7000;39.0000;39.0000;;;;;;34.7000;48.3000;;;;;31.0000;;;26.9000;58.0000;37.2000;;
1981;36.7000;;;;24.2000;24.1000;28.0000;;;;;;28.0000;41.3000;;;;;45.0000;;;17.9000;43.0000;20.7000;;
1982;42.7000;;;;14.7000;19.0000;20.0000;;;;;;21.7000;25.3000;;;;;31.0000;;;17.4000;39.5000;17.7000;;
1983;38.9000;;;;27.2000;26.0000;29.0000;;;;;;24.9000;38.3000;;;;;19.0000;;;24.5000;36.5000;19.7000;;
1984;50.9000;;;;27.2000;33.5000;38.0000;;;;;;30.7000;43.3000;;;;;32.0000;;;25.9000;40.5000;30.6000;;
1985;39.9000;;;;23.7000;27.1000;30.0000;;;;;;24.9000;40.3000;;;;;43.0000;;;21.9000;46.5000;33.6000;;
1986;44.7000;;;;27.7000;24.6000;30.0000;;;;;;27.7000;42.4000;;;;;36.0000;;;17.0000;41.0000;27.5000;;
1987;49.0000;;;;28.7000;29.0000;37.0000;;;;;;26.7000;44.4000;;;;;33.0000;;;22.9000;46.5000;31.7000;;
1988;37.9000;;;;27.2000;22.1000;26.0000;;;;;;21.7000;35.9000;;;;;39.0000;;;16.0000;33.0000;22.6000;;
1989;29.9000;;;;1.2000;14.1000;12.0000;;;;;;12.6000;21.3000;;;;;28.0000;;;12.9000;32.5000;16.5000;;
1990;35.7000;;;;9.2000;20.1000;16.0000;;;;;;13.3000;25.4000;;;;;16.0000;;;13.9000;31.5000;18.6000;;
1991;40.7000;;;;25.7000;26.0000;31.0000;;;;;;18.9000;40.3000;;;;;26.0000;;;20.9000;43.0000;24.5000;;
1992;32.9000;;;;19.7000;16.3000;19.0000;;;;;;20.7000;24.9000;;;;;32.0000;;;14.9000;44.5000;15.6000;;
1993;25.9000;;;;17.2000;16.5000;14.0000;;;;;;20.7000;32.4000;;;;;24.0000;;;13.9000;34.0000;17.0000;;
1994;28.0000;;;;13.2000;16.2000;19.0000;;;;;;12.5000;27.9000;;;;;26.0000;;;9.0000;22.5000;10.0000;;
1995;36.7000;;;;13.2000;22.5000;25.0000;;;;;;15.4000;31.3000;;;;;20.0000;;;15.9000;36.0000;22.0000;;
1996;38.7000;;;;17.7000;20.2000;22.0000;;;;;;23.1000;33.9000;;;;;27.0000;;;20.9000;37.5000;26.6000;;
1997;32.7000;;;;12.7000;11.9000;18.0000;;;;;;14.9000;32.9000;;;;;17.0000;;;13.9000;28.5000;21.6000;;
1998;25.7000;;;;15.7000;18.1000;17.0000;;;;;;21.9000;34.3000;;;;;25.0000;;;8.9000;45.0000;14.5000;;
1999;35.7000;;;;4.2000;16.1000;19.0000;;;;;;23.0000;27.4000;;;;;24.0000;;;11.9000;38.5000;23.0000;;
2000;22.7000;;;;15.7000;11.2000;17.0000;;;;;;23.5000;29.4000;;;;;18.0000;;;8.9000;33.5000;6.0000;;
2001;32.7000;;;;18.7000;20.1000;26.0000;;;;;;15.5000;30.9000;;;;;27.0000;;;7.9000;41.5000;20.0000;;
2002;31.7000;;;;26.7000;16.2000;17.0000;;;;;;20.8000;34.4000;;;;;17.0000;;;10.9000;35.0000;20.3000;;
2003;8.0000;;;;-4.3000;-10.1000;-4.0000;;;;;;12.4000;13.3000;;;;;-2.0000;;;0.0000;27.0000;-7.7000;;
2004;34.0000;;;;11.1000;21.5000;26.0000;;;;;;21.5000;31.0000;;;;;23.0000;;;12.9000;37.5000;24.8000;;
2005;29.0000;;;;-4.9000;13.5000;16.0000;;;;;;20.4000;24.0000;;;;;21.0000;;;9.9000;30.0000;20.8000;;
2006;;;;;16.1000;16.0000;16.0000;;;;;;12.4000;28.3000;;;;;20.0000;;;9.5000;28.5000;19.8000;;
2007;;;;;;;;;;;;;15.0000;;;;;;;;;;33.0000;16.0000;;
